take_profit,stop_loss,timeout,expectancy_conservative,expectancy_midpoint,expectancy_optimistic,p_tp_first,p_sl_first,p_same_day,p_timeout,cost_bps
0.05,-0.2,20,0.022257972407088166,0.022288429025101322,0.02231888564311448,0.5058023411418254,0.009917070305910276,0.00024365294410526116,0.4840369356081591,10.0
0.03,-0.19,30,0.02224467999342909,0.022377923747775783,0.02251116750212248,0.8763137633544044,0.014813603180213502,0.0012113068576972332,0.10766132660768485,10.0
0.07,-0.18,29,0.02220619676643103,0.022612473886239118,0.0230187510060472,0.458533070583559,0.04614488401052477,0.003250216958464695,0.4920718284474514,10.0
0.07,-0.18,30,0.02220619676643103,0.022612473886239118,0.0230187510060472,0.458533070583559,0.04614488401052477,0.003250216958464695,0.4920718284474514,10.0
0.05,-0.17,21,0.022140007693491108,0.022198146361166623,0.022256285028842138,0.5315931248443491,0.01970469341470911,0.0005285333425046811,0.4481736483984371,10.0
0.05,-0.17,22,0.022140007693491108,0.022198146361166623,0.022256285028842138,0.5315931248443491,0.01970469341470911,0.0005285333425046811,0.4481736483984371,10.0
0.07,-0.17,29,0.02212314527659007,0.022164960647352627,0.022206776018115184,0.45612889350218055,0.051450816627346754,0.0003484614230212876,0.4920718284474515,10.0
0.07,-0.17,30,0.02212314527659007,0.022164960647352627,0.022206776018115184,0.45612889350218055,0.051450816627346754,0.0003484614230212876,0.4920718284474515,10.0
0.05,-0.16,26,0.021989572937477955,0.022119044119998533,0.022248515302519103,0.6088423170588189,0.04534533434049535,0.0012330588811483238,0.34457928971953755,10.0
0.04,-0.18,18,0.021916661680627177,0.02192672388886777,0.021936786097108366,0.6185659754588634,0.010052843922560721,9.147462036905573e-05,0.3712897059982069,10.0
0.04,-0.18,19,0.021916661680627177,0.02192672388886777,0.021936786097108366,0.6185659754588634,0.010052843922560721,9.147462036905573e-05,0.3712897059982069,10.0
0.04,-0.18,29,0.021891079264408017,0.02190114147264861,0.021911203680889207,0.6990880639574305,0.02808876590123764,9.147462036905573e-05,0.2727316955209629,10.0
0.05,-0.16,27,0.021866920021066702,0.02199639120358728,0.02212586238610785,0.6088423170588189,0.04611191506806568,0.0012330588811483238,0.3438127089919672,10.0
0.05,-0.16,28,0.021866920021066702,0.02199639120358728,0.02212586238610785,0.6088423170588189,0.04611191506806568,0.0012330588811483238,0.3438127089919672,10.0
