take_profit,stop_loss,timeout,expectancy_conservative,expectancy_midpoint,expectancy_optimistic,p_tp_first,p_sl_first,p_same_day,p_timeout,cost_bps
0.1,-0.2,16,0.034426577189524736,0.03501366993980476,0.035600762690084775,0.5717345067168648,0.10482041574227524,0.003913951668533463,0.31953112587232657,10.0
0.13,-0.2,19,0.03426600500887973,0.035205709749139606,0.036145414489399494,0.4841997564215712,0.13270463638562335,0.005695180243999259,0.37740042694880616,10.0
0.12,-0.2,22,0.03421796278048449,0.0349260496391667,0.03563413649784891,0.5322968543708265,0.13886275585330965,0.004425542866763864,0.3244148469090999,10.0
0.12,-0.2,27,0.03419817911203259,0.03553609877973121,0.036874018447429845,0.6080911332060446,0.1805017864403474,0.008361997923116371,0.20304508243049174,10.0
0.14,-0.2,27,0.03419165400223492,0.03513977697448708,0.03608789994673924,0.535871514813226,0.19357459640365915,0.005577193954424466,0.2649766948286903,10.0
0.09,-0.19,27,0.03417446174789155,0.03572368535205474,0.03727290895621792,0.7446795231067127,0.15654830306950218,0.011065882886879878,0.08770629093690527,10.0
0.09,-0.19,28,0.03417446174789155,0.03572368535205474,0.03727290895621792,0.7446795231067127,0.15654830306950218,0.011065882886879878,0.08770629093690527,10.0
0.09,-0.19,29,0.03417446174789155,0.03572368535205474,0.03727290895621792,0.7446795231067127,0.15654830306950218,0.011065882886879878,0.08770629093690527,10.0
0.14,-0.19,20,0.034102819496356365,0.03510641707974723,0.036110014663138096,0.47957295009364176,0.16253545101818373,0.006082409596308293,0.3518091892918663,10.0
0.14,-0.19,21,0.034102819496356365,0.03510641707974723,0.036110014663138096,0.47957295009364176,0.16253545101818373,0.006082409596308293,0.3518091892918663,10.0
0.12,-0.2,16,0.034102361593155925,0.03471442076936323,0.03532647994557052,0.48335379889170876,0.11067510151795,0.0038253698512956307,0.4021457297390456,10.0
0.14,-0.16,29,0.03406013882787389,0.03623579950153188,0.038411460175189864,0.5594890001234235,0.2559226029427305,0.014504404491053207,0.17008399244279296,10.0
